Pod,Item,Inventory
148.0,309,1.0
148.0,311,1.0
148.0,315,1.0
148.0,316,1.0
148.0,317,1.0
148.0,318,1.0
148.0,320,1.0
148.0,321,1.0
148.0,324,1.0
148.0,325,1.0
148.0,328,1.0
148.0,329,1.0
148.0,332,1.0
148.0,334,1.0
148.0,336,1.0
148.0,337,1.0
148.0,338,1.0
148.0,341,1.0
148.0,344,1.0
148.0,345,1.0
148.0,347,1.0
148.0,349,1.0
148.0,351,1.0
148.0,356,2.0
148.0,357,1.0
148.0,360,1.0
148.0,361,1.0
148.0,364,2.0
148.0,368,2.0
148.0,372,1.0
148.0,375,2.0
148.0,378,1.0
148.0,379,1.0
148.0,382,1.0
148.0,383,1.0
148.0,385,1.0
148.0,388,2.0
148.0,392,3.0
148.0,393,1.0
148.0,394,2.0
148.0,396,1.0
148.0,401,1.0
148.0,403,1.0
148.0,404,1.0
148.0,408,2.0
148.0,410,1.0
148.0,411,1.0
148.0,414,1.0
148.0,415,1.0
148.0,417,2.0
148.0,419,1.0
148.0,420,1.0
148.0,421,1.0
148.0,424,1.0
148.0,426,2.0
148.0,428,1.0
148.0,429,1.0
148.0,431,2.0
148.0,432,1.0
148.0,434,1.0
148.0,435,1.0
148.0,438,1.0
148.0,439,1.0
148.0,440,1.0
148.0,441,1.0
148.0,442,2.0
148.0,444,1.0
148.0,445,1.0
148.0,446,1.0
148.0,447,3.0
148.0,450,1.0
148.0,460,1.0
148.0,469,2.0
148.0,470,1.0
148.0,471,1.0
148.0,472,1.0
148.0,473,2.0
148.0,475,2.0
148.0,477,1.0
148.0,478,1.0
148.0,479,2.0
148.0,481,1.0
148.0,482,1.0
148.0,484,1.0
148.0,485,3.0
148.0,487,2.0
148.0,488,1.0
148.0,489,1.0
148.0,490,1.0
148.0,493,2.0
148.0,495,1.0
148.0,496,1.0
148.0,498,1.0
148.0,505,1.0
148.0,506,2.0
148.0,507,2.0
148.0,508,3.0
148.0,518,1.0
148.0,521,1.0
148.0,522,1.0
148.0,525,1.0
148.0,526,1.0
148.0,529,2.0
148.0,530,1.0
148.0,531,1.0
148.0,534,1.0
148.0,536,1.0
148.0,537,2.0
148.0,538,1.0
148.0,539,1.0
148.0,540,1.0
148.0,541,1.0
148.0,542,2.0
148.0,543,1.0
148.0,544,1.0
148.0,545,1.0
148.0,546,2.0
148.0,549,1.0
148.0,551,1.0
148.0,552,2.0
148.0,553,1.0
148.0,554,1.0
148.0,555,1.0
148.0,556,2.0
148.0,558,1.0
148.0,562,1.0
148.0,565,1.0
148.0,570,2.0
148.0,572,2.0
148.0,573,2.0
148.0,574,1.0
148.0,577,2.0
148.0,578,1.0
148.0,583,1.0
148.0,586,2.0
148.0,590,1.0
148.0,591,1.0
148.0,592,1.0
148.0,593,3.0
148.0,598,1.0
148.0,601,1.0
148.0,605,1.0
148.0,606,2.0
148.0,608,1.0
148.0,610,2.0
148.0,614,1.0
148.0,615,1.0
148.0,618,1.0
148.0,621,1.0
148.0,623,2.0
148.0,625,2.0
148.0,629,2.0
148.0,631,1.0
148.0,632,1.0
148.0,634,2.0
148.0,635,1.0
148.0,637,2.0
148.0,638,2.0
148.0,640,1.0
148.0,644,1.0
148.0,647,2.0
148.0,648,1.0
148.0,649,1.0
148.0,651,1.0
148.0,656,1.0
148.0,659,1.0
148.0,660,1.0
148.0,669,1.0
148.0,670,2.0
148.0,671,1.0
148.0,673,1.0
148.0,674,1.0
148.0,675,1.0
148.0,676,1.0
148.0,680,1.0
148.0,683,1.0
148.0,686,1.0
148.0,690,1.0
148.0,696,1.0
148.0,710,1.0
148.0,715,1.0
148.0,723,1.0
148.0,726,1.0
148.0,727,1.0
148.0,731,1.0
148.0,735,1.0
148.0,737,1.0
148.0,740,1.0
148.0,743,1.0
148.0,745,1.0
148.0,750,1.0
148.0,762,1.0
148.0,769,1.0
148.0,774,1.0
148.0,777,1.0
148.0,788,1.0
148.0,790,1.0
148.0,792,1.0
148.0,806,1.0
148.0,820,1.0
148.0,821,1.0
148.0,825,1.0
148.0,828,1.0
148.0,830,1.0
148.0,842,1.0
148.0,843,1.0
148.0,874,1.0
148.0,875,1.0
148.0,881,1.0
148.0,913,1.0
148.0,960,1.0
149.0,26,1.0
149.0,32,1.0
149.0,51,1.0
149.0,60,1.0
149.0,69,1.0
149.0,89,1.0
149.0,113,1.0
149.0,116,1.0
149.0,119,1.0
149.0,126,1.0
149.0,135,1.0
149.0,143,1.0
149.0,167,1.0
149.0,168,1.0
149.0,178,1.0
149.0,184,1.0
149.0,188,1.0
149.0,189,1.0
149.0,221,1.0
149.0,233,1.0
149.0,238,1.0
149.0,242,1.0
149.0,250,1.0
149.0,251,1.0
149.0,254,1.0
149.0,258,1.0
149.0,272,1.0
149.0,274,1.0
149.0,279,1.0
149.0,280,1.0
149.0,281,1.0
149.0,285,1.0
149.0,286,1.0
149.0,289,1.0
149.0,292,1.0
149.0,296,1.0
149.0,299,2.0
149.0,301,2.0
149.0,302,1.0
149.0,303,1.0
149.0,305,1.0
149.0,308,1.0
149.0,316,1.0
149.0,318,1.0
149.0,320,1.0
149.0,321,1.0
149.0,325,1.0
149.0,326,1.0
149.0,331,1.0
149.0,337,2.0
149.0,339,1.0
149.0,340,1.0
149.0,343,1.0
149.0,347,2.0
149.0,348,1.0
149.0,349,1.0
149.0,350,2.0
149.0,351,1.0
149.0,352,1.0
149.0,355,1.0
149.0,356,2.0
149.0,357,1.0
149.0,358,2.0
149.0,360,1.0
149.0,364,1.0
149.0,365,1.0
149.0,366,1.0
149.0,372,1.0
149.0,373,2.0
149.0,380,1.0
149.0,381,1.0
149.0,382,1.0
149.0,383,2.0
149.0,386,1.0
149.0,387,1.0
149.0,389,1.0
149.0,390,2.0
149.0,394,2.0
149.0,395,1.0
149.0,397,2.0
149.0,398,1.0
149.0,401,2.0
149.0,405,1.0
149.0,406,2.0
149.0,421,1.0
149.0,422,2.0
149.0,424,1.0
149.0,427,2.0
149.0,428,1.0
149.0,438,1.0
149.0,439,1.0
149.0,441,2.0
149.0,442,1.0
149.0,443,1.0
149.0,448,1.0
149.0,450,1.0
149.0,451,1.0
149.0,452,2.0
149.0,455,1.0
149.0,459,2.0
149.0,461,2.0
149.0,463,2.0
149.0,465,1.0
149.0,467,1.0
149.0,468,3.0
149.0,470,2.0
149.0,471,1.0
149.0,479,3.0
149.0,482,1.0
149.0,483,2.0
149.0,485,1.0
149.0,486,2.0
149.0,487,2.0
149.0,488,2.0
149.0,490,1.0
149.0,491,1.0
149.0,493,2.0
149.0,495,1.0
149.0,496,1.0
149.0,498,1.0
149.0,503,3.0
149.0,504,1.0
149.0,506,1.0
149.0,507,1.0
149.0,512,1.0
149.0,514,2.0
149.0,515,3.0
149.0,516,2.0
149.0,517,1.0
149.0,518,1.0
149.0,520,1.0
149.0,522,1.0
149.0,526,1.0
149.0,527,3.0
149.0,528,1.0
149.0,533,1.0
149.0,536,1.0
149.0,539,1.0
149.0,540,4.0
149.0,544,3.0
149.0,545,1.0
149.0,546,1.0
149.0,547,1.0
149.0,548,1.0
149.0,550,2.0
149.0,552,2.0
149.0,556,1.0
149.0,560,2.0
149.0,563,1.0
149.0,564,1.0
149.0,567,1.0
149.0,573,1.0
149.0,574,1.0
149.0,576,1.0
149.0,577,1.0
149.0,578,2.0
149.0,579,1.0
149.0,582,1.0
149.0,583,1.0
149.0,586,1.0
149.0,588,1.0
149.0,591,1.0
149.0,594,2.0
149.0,596,1.0
149.0,601,3.0
149.0,604,1.0
149.0,608,1.0
149.0,611,1.0
149.0,613,1.0
149.0,614,2.0
149.0,615,1.0
149.0,616,1.0
149.0,618,1.0
149.0,622,1.0
149.0,624,1.0
149.0,625,4.0
149.0,630,3.0
149.0,632,1.0
149.0,639,2.0
149.0,640,1.0
149.0,645,1.0
149.0,658,1.0
149.0,659,1.0
149.0,663,1.0
149.0,667,1.0
149.0,669,1.0
149.0,670,1.0
149.0,672,1.0
149.0,673,1.0
149.0,678,1.0
149.0,680,1.0
149.0,682,1.0
149.0,683,1.0
149.0,690,1.0
149.0,691,1.0
149.0,693,1.0
149.0,694,1.0
149.0,698,2.0
149.0,700,1.0
149.0,702,1.0
149.0,703,1.0
149.0,709,1.0
149.0,710,1.0
149.0,712,1.0
149.0,715,1.0
149.0,717,1.0
149.0,718,1.0
149.0,721,1.0
149.0,727,1.0
149.0,730,1.0
149.0,740,1.0
149.0,741,1.0
149.0,743,1.0
149.0,745,1.0
149.0,746,1.0
149.0,747,1.0
149.0,750,2.0
149.0,752,1.0
149.0,759,1.0
149.0,762,1.0
149.0,767,1.0
149.0,768,1.0
149.0,769,2.0
149.0,775,1.0
149.0,779,2.0
149.0,781,1.0
149.0,786,1.0
149.0,791,1.0
149.0,792,1.0
149.0,819,1.0
149.0,828,1.0
149.0,830,1.0
149.0,834,1.0
149.0,837,1.0
149.0,870,2.0
149.0,879,1.0
149.0,908,1.0
150.0,7,1.0
150.0,61,1.0
150.0,69,1.0
150.0,78,1.0
150.0,82,1.0
150.0,122,1.0
150.0,140,1.0
150.0,147,1.0
150.0,164,1.0
150.0,166,1.0
150.0,167,1.0
150.0,181,1.0
150.0,199,1.0
150.0,218,1.0
150.0,233,1.0
150.0,234,1.0
150.0,240,1.0
150.0,250,1.0
150.0,254,1.0
150.0,260,1.0
150.0,263,2.0
150.0,265,2.0
150.0,269,2.0
150.0,272,1.0
150.0,279,2.0
150.0,292,2.0
150.0,294,1.0
150.0,295,1.0
150.0,296,1.0
150.0,299,1.0
150.0,305,1.0
150.0,315,1.0
150.0,316,1.0
150.0,317,1.0
150.0,318,2.0
150.0,319,1.0
150.0,320,1.0
150.0,321,1.0
150.0,322,1.0
150.0,325,1.0
150.0,326,1.0
150.0,329,2.0
150.0,334,1.0
150.0,339,2.0
150.0,340,2.0
150.0,341,1.0
150.0,347,1.0
150.0,349,1.0
150.0,350,1.0
150.0,351,1.0
150.0,353,1.0
150.0,355,1.0
150.0,356,1.0
150.0,358,2.0
150.0,361,2.0
150.0,364,1.0
150.0,368,2.0
150.0,370,1.0
150.0,371,1.0
150.0,375,1.0
150.0,377,3.0
150.0,378,1.0
150.0,380,1.0
150.0,383,1.0
150.0,388,1.0
150.0,389,2.0
150.0,390,1.0
150.0,391,1.0
150.0,392,1.0
150.0,393,1.0
150.0,397,2.0
150.0,399,1.0
150.0,405,1.0
150.0,406,1.0
150.0,410,1.0
150.0,411,1.0
150.0,412,1.0
150.0,413,3.0
150.0,415,2.0
150.0,416,1.0
150.0,417,1.0
150.0,418,1.0
150.0,420,1.0
150.0,421,1.0
150.0,424,2.0
150.0,426,1.0
150.0,428,1.0
150.0,431,1.0
150.0,432,1.0
150.0,437,3.0
150.0,438,2.0
150.0,446,2.0
150.0,448,1.0
150.0,451,1.0
150.0,455,1.0
150.0,456,1.0
150.0,457,2.0
150.0,458,1.0
150.0,459,2.0
150.0,462,1.0
150.0,463,1.0
150.0,466,2.0
150.0,470,1.0
150.0,473,1.0
150.0,475,2.0
150.0,478,1.0
150.0,479,1.0
150.0,482,1.0
150.0,485,1.0
150.0,487,2.0
150.0,488,1.0
150.0,490,1.0
150.0,492,1.0
150.0,493,1.0
150.0,494,1.0
150.0,495,1.0
150.0,496,3.0
150.0,497,1.0
150.0,498,1.0
150.0,500,2.0
150.0,502,1.0
150.0,505,3.0
150.0,507,2.0
150.0,508,1.0
150.0,509,1.0
150.0,511,2.0
150.0,514,2.0
150.0,515,2.0
150.0,517,1.0
150.0,518,1.0
150.0,519,1.0
150.0,521,1.0
150.0,524,3.0
150.0,525,2.0
150.0,527,1.0
150.0,529,2.0
150.0,530,2.0
150.0,532,4.0
150.0,534,2.0
150.0,535,2.0
150.0,539,1.0
150.0,543,1.0
150.0,546,1.0
150.0,548,2.0
150.0,549,1.0
150.0,550,1.0
150.0,551,2.0
150.0,553,2.0
150.0,557,1.0
150.0,559,1.0
150.0,561,1.0
150.0,562,3.0
150.0,563,1.0
150.0,566,1.0
150.0,567,1.0
150.0,568,1.0
150.0,569,1.0
150.0,570,1.0
150.0,572,1.0
150.0,574,1.0
150.0,575,2.0
150.0,576,1.0
150.0,578,1.0
150.0,579,1.0
150.0,580,2.0
150.0,581,2.0
150.0,583,1.0
150.0,591,2.0
150.0,592,1.0
150.0,595,1.0
150.0,596,1.0
150.0,599,1.0
150.0,601,2.0
150.0,602,1.0
150.0,603,1.0
150.0,605,1.0
150.0,608,2.0
150.0,609,1.0
150.0,610,1.0
150.0,613,1.0
150.0,614,1.0
150.0,615,1.0
150.0,617,1.0
150.0,622,1.0
150.0,625,2.0
150.0,627,1.0
150.0,628,1.0
150.0,629,2.0
150.0,631,1.0
150.0,633,1.0
150.0,634,2.0
150.0,635,1.0
150.0,637,1.0
150.0,640,2.0
150.0,643,1.0
150.0,648,1.0
150.0,651,1.0
150.0,655,1.0
150.0,657,1.0
150.0,659,1.0
150.0,660,1.0
150.0,670,2.0
150.0,671,1.0
150.0,673,1.0
150.0,681,1.0
150.0,685,1.0
150.0,686,1.0
150.0,687,1.0
150.0,689,1.0
150.0,693,1.0
150.0,695,1.0
150.0,702,1.0
150.0,704,1.0
150.0,710,1.0
150.0,717,1.0
150.0,720,1.0
150.0,721,1.0
150.0,724,1.0
150.0,725,1.0
150.0,727,1.0
150.0,740,1.0
150.0,742,1.0
150.0,751,1.0
150.0,762,1.0
150.0,766,1.0
150.0,769,1.0
150.0,776,1.0
150.0,777,1.0
150.0,785,1.0
150.0,796,1.0
150.0,807,1.0
150.0,821,1.0
150.0,847,1.0
150.0,852,1.0
150.0,892,1.0
150.0,937,1.0
151.0,6,1.0
151.0,91,1.0
151.0,93,1.0
151.0,116,1.0
151.0,132,1.0
151.0,151,1.0
151.0,162,1.0
151.0,164,1.0
151.0,166,1.0
151.0,172,1.0
151.0,192,1.0
151.0,193,1.0
151.0,199,1.0
151.0,200,1.0
151.0,205,1.0
151.0,221,1.0
151.0,222,1.0
151.0,226,1.0
151.0,228,1.0
151.0,229,1.0
151.0,234,2.0
151.0,235,1.0
151.0,241,1.0
151.0,245,2.0
151.0,247,1.0
151.0,249,1.0
151.0,251,1.0
151.0,262,1.0
151.0,265,1.0
151.0,276,2.0
151.0,278,1.0
151.0,285,1.0
151.0,291,1.0
151.0,294,1.0
151.0,299,1.0
151.0,300,2.0
151.0,301,1.0
151.0,315,1.0
151.0,317,1.0
151.0,320,1.0
151.0,322,1.0
151.0,327,2.0
151.0,328,1.0
151.0,329,1.0
151.0,332,1.0
151.0,337,2.0
151.0,338,1.0
151.0,344,1.0
151.0,346,1.0
151.0,350,1.0
151.0,354,2.0
151.0,359,1.0
151.0,362,1.0
151.0,363,1.0
151.0,367,2.0
151.0,368,3.0
151.0,369,1.0
151.0,370,1.0
151.0,372,2.0
151.0,375,1.0
151.0,378,1.0
151.0,380,1.0
151.0,388,3.0
151.0,391,1.0
151.0,395,1.0
151.0,396,2.0
151.0,399,1.0
151.0,400,1.0
151.0,402,2.0
151.0,404,1.0
151.0,405,1.0
151.0,406,1.0
151.0,408,1.0
151.0,409,2.0
151.0,414,1.0
151.0,415,1.0
151.0,416,1.0
151.0,417,1.0
151.0,418,2.0
151.0,420,1.0
151.0,421,2.0
151.0,422,1.0
151.0,426,1.0
151.0,427,1.0
151.0,429,1.0
151.0,430,3.0
151.0,432,1.0
151.0,435,1.0
151.0,436,2.0
151.0,437,1.0
151.0,438,2.0
151.0,439,1.0
151.0,440,1.0
151.0,442,1.0
151.0,444,1.0
151.0,445,1.0
151.0,446,2.0
151.0,448,2.0
151.0,450,1.0
151.0,452,1.0
151.0,453,1.0
151.0,455,1.0
151.0,456,1.0
151.0,457,1.0
151.0,459,1.0
151.0,460,1.0
151.0,463,1.0
151.0,465,1.0
151.0,466,1.0
151.0,469,3.0
151.0,472,1.0
151.0,473,1.0
151.0,478,1.0
151.0,480,1.0
151.0,481,2.0
151.0,482,1.0
151.0,485,1.0
151.0,487,2.0
151.0,489,1.0
151.0,490,1.0
151.0,492,1.0
151.0,494,1.0
151.0,496,2.0
151.0,498,1.0
151.0,500,1.0
151.0,501,1.0
151.0,503,1.0
151.0,504,1.0
151.0,505,2.0
151.0,509,2.0
151.0,511,1.0
151.0,514,1.0
151.0,517,1.0
151.0,519,1.0
151.0,525,1.0
151.0,527,2.0
151.0,530,2.0
151.0,531,2.0
151.0,532,1.0
151.0,533,1.0
151.0,534,1.0
151.0,535,1.0
151.0,536,3.0
151.0,537,1.0
151.0,538,1.0
151.0,541,1.0
151.0,542,1.0
151.0,543,1.0
151.0,548,1.0
151.0,549,1.0
151.0,552,1.0
151.0,553,2.0
151.0,554,2.0
151.0,555,2.0
151.0,556,2.0
151.0,557,1.0
151.0,562,1.0
151.0,563,1.0
151.0,564,1.0
151.0,566,1.0
151.0,568,1.0
151.0,569,1.0
151.0,574,1.0
151.0,578,1.0
151.0,579,1.0
151.0,583,1.0
151.0,587,1.0
151.0,588,1.0
151.0,591,2.0
151.0,592,1.0
151.0,594,1.0
151.0,595,1.0
151.0,596,2.0
151.0,597,1.0
151.0,598,1.0
151.0,599,3.0
151.0,603,1.0
151.0,608,1.0
151.0,612,1.0
151.0,613,1.0
151.0,615,1.0
151.0,618,1.0
151.0,623,1.0
151.0,625,1.0
151.0,627,1.0
151.0,631,1.0
151.0,636,2.0
151.0,639,1.0
151.0,640,1.0
151.0,643,1.0
151.0,645,1.0
151.0,646,1.0
151.0,647,2.0
151.0,650,2.0
151.0,652,2.0
151.0,655,1.0
151.0,659,1.0
151.0,660,1.0
151.0,664,1.0
151.0,671,1.0
151.0,680,1.0
151.0,681,1.0
151.0,683,1.0
151.0,684,2.0
151.0,685,1.0
151.0,694,1.0
151.0,695,1.0
151.0,696,2.0
151.0,697,1.0
151.0,698,1.0
151.0,699,2.0
151.0,700,1.0
151.0,701,1.0
151.0,702,2.0
151.0,708,1.0
151.0,710,1.0
151.0,720,1.0
151.0,727,1.0
151.0,737,1.0
151.0,739,2.0
151.0,740,1.0
151.0,746,1.0
151.0,750,1.0
151.0,756,1.0
151.0,760,1.0
151.0,762,1.0
151.0,765,1.0
151.0,767,1.0
151.0,771,1.0
151.0,788,1.0
151.0,791,1.0
151.0,792,2.0
151.0,798,1.0
151.0,803,1.0
151.0,812,1.0
151.0,820,1.0
151.0,822,1.0
151.0,824,1.0
151.0,861,1.0
151.0,876,1.0
151.0,878,1.0
151.0,883,1.0
151.0,889,1.0
151.0,898,1.0
151.0,899,1.0
151.0,958,1.0
152.0,18,1.0
152.0,70,1.0
152.0,90,1.0
152.0,94,1.0
152.0,146,1.0
152.0,156,1.0
152.0,162,1.0
152.0,165,1.0
152.0,179,1.0
152.0,180,1.0
152.0,183,1.0
152.0,199,1.0
152.0,202,1.0
152.0,206,1.0
152.0,208,1.0
152.0,210,2.0
152.0,215,1.0
152.0,217,1.0
152.0,221,1.0
152.0,224,1.0
152.0,231,1.0
152.0,237,1.0
152.0,244,1.0
152.0,250,1.0
152.0,252,1.0
152.0,254,1.0
152.0,260,1.0
152.0,263,1.0
152.0,267,1.0
152.0,276,1.0
152.0,279,1.0
152.0,288,1.0
152.0,296,1.0
152.0,297,1.0
152.0,300,1.0
152.0,301,1.0
152.0,303,1.0
152.0,304,1.0
152.0,307,2.0
152.0,310,1.0
152.0,313,1.0
152.0,317,1.0
152.0,321,1.0
152.0,328,1.0
152.0,329,1.0
152.0,330,1.0
152.0,331,2.0
152.0,333,1.0
152.0,334,1.0
152.0,336,1.0
152.0,337,1.0
152.0,339,1.0
152.0,343,1.0
152.0,345,1.0
152.0,348,1.0
152.0,349,1.0
152.0,350,2.0
152.0,353,1.0
152.0,355,1.0
152.0,356,1.0
152.0,357,2.0
152.0,359,1.0
152.0,362,1.0
152.0,363,1.0
152.0,365,1.0
152.0,370,1.0
152.0,372,1.0
152.0,374,1.0
152.0,375,1.0
152.0,380,2.0
152.0,384,2.0
152.0,387,1.0
152.0,389,2.0
152.0,391,1.0
152.0,394,1.0
152.0,398,2.0
152.0,400,1.0
152.0,401,1.0
152.0,403,1.0
152.0,405,1.0
152.0,410,1.0
152.0,412,1.0
152.0,413,1.0
152.0,415,1.0
152.0,419,1.0
152.0,421,1.0
152.0,427,1.0
152.0,429,1.0
152.0,430,1.0
152.0,433,1.0
152.0,434,4.0
152.0,435,1.0
152.0,438,2.0
152.0,439,1.0
152.0,440,1.0
152.0,441,1.0
152.0,442,1.0
152.0,447,1.0
152.0,449,1.0
152.0,450,1.0
152.0,451,1.0
152.0,452,1.0
152.0,453,1.0
152.0,456,1.0
152.0,458,1.0
152.0,459,2.0
152.0,460,1.0
152.0,467,2.0
152.0,470,1.0
152.0,472,1.0
152.0,473,1.0
152.0,474,1.0
152.0,482,3.0
152.0,484,3.0
152.0,485,1.0
152.0,486,5.0
152.0,487,1.0
152.0,488,3.0
152.0,489,1.0
152.0,493,1.0
152.0,498,1.0
152.0,500,1.0
152.0,502,1.0
152.0,503,2.0
152.0,504,1.0
152.0,505,1.0
152.0,508,2.0
152.0,512,1.0
152.0,514,1.0
152.0,515,2.0
152.0,516,1.0
152.0,517,1.0
152.0,519,1.0
152.0,521,1.0
152.0,522,1.0
152.0,524,1.0
152.0,526,1.0
152.0,530,1.0
152.0,532,1.0
152.0,533,2.0
152.0,534,1.0
152.0,535,1.0
152.0,537,1.0
152.0,538,1.0
152.0,539,1.0
152.0,540,1.0
152.0,541,1.0
152.0,545,1.0
152.0,548,1.0
152.0,551,1.0
152.0,552,1.0
152.0,553,2.0
152.0,554,1.0
152.0,556,1.0
152.0,559,2.0
152.0,561,1.0
152.0,562,1.0
152.0,563,1.0
152.0,564,2.0
152.0,565,1.0
152.0,567,2.0
152.0,570,1.0
152.0,572,1.0
152.0,578,1.0
152.0,580,1.0
152.0,581,1.0
152.0,584,2.0
152.0,585,1.0
152.0,587,2.0
152.0,588,2.0
152.0,589,1.0
152.0,590,1.0
152.0,594,1.0
152.0,598,2.0
152.0,599,2.0
152.0,601,1.0
152.0,603,1.0
152.0,605,1.0
152.0,608,2.0
152.0,609,1.0
152.0,611,3.0
152.0,614,2.0
152.0,615,1.0
152.0,617,1.0
152.0,618,1.0
152.0,622,1.0
152.0,623,1.0
152.0,628,1.0
152.0,629,1.0
152.0,630,1.0
152.0,633,2.0
152.0,634,1.0
152.0,638,1.0
152.0,639,2.0
152.0,641,1.0
152.0,645,1.0
152.0,646,1.0
152.0,651,1.0
152.0,652,1.0
152.0,653,1.0
152.0,655,1.0
152.0,660,3.0
152.0,666,1.0
152.0,667,1.0
152.0,672,1.0
152.0,674,1.0
152.0,678,2.0
152.0,679,2.0
152.0,683,2.0
152.0,684,1.0
152.0,691,1.0
152.0,697,1.0
152.0,700,1.0
152.0,701,1.0
152.0,704,1.0
152.0,707,1.0
152.0,709,1.0
152.0,717,1.0
152.0,723,1.0
152.0,725,1.0
152.0,726,1.0
152.0,727,1.0
152.0,737,1.0
152.0,743,1.0
152.0,744,1.0
152.0,755,1.0
152.0,762,1.0
152.0,766,1.0
152.0,768,1.0
152.0,771,1.0
152.0,774,1.0
152.0,780,1.0
152.0,781,1.0
152.0,785,1.0
152.0,786,2.0
152.0,795,1.0
152.0,797,1.0
152.0,807,1.0
152.0,813,1.0
152.0,819,1.0
152.0,823,1.0
152.0,827,3.0
152.0,830,1.0
152.0,831,1.0
152.0,833,1.0
152.0,859,1.0
152.0,902,1.0
152.0,998,1.0
153.0,23,1.0
153.0,89,1.0
153.0,120,1.0
153.0,131,1.0
153.0,158,1.0
153.0,163,1.0
153.0,173,1.0
153.0,187,2.0
153.0,188,1.0
153.0,207,1.0
153.0,217,2.0
153.0,219,2.0
153.0,220,1.0
153.0,222,1.0
153.0,250,1.0
153.0,252,2.0
153.0,253,1.0
153.0,258,1.0
153.0,259,1.0
153.0,263,1.0
153.0,273,1.0
153.0,278,1.0
153.0,281,1.0
153.0,284,2.0
153.0,287,1.0
153.0,289,1.0
153.0,290,1.0
153.0,293,1.0
153.0,302,1.0
153.0,307,1.0
153.0,311,2.0
153.0,312,1.0
153.0,313,1.0
153.0,327,1.0
153.0,336,1.0
153.0,338,1.0
153.0,340,1.0
153.0,342,1.0
153.0,345,2.0
153.0,347,1.0
153.0,349,1.0
153.0,351,1.0
153.0,353,1.0
153.0,358,1.0
153.0,363,1.0
153.0,364,1.0
153.0,365,1.0
153.0,368,1.0
153.0,369,1.0
153.0,371,1.0
153.0,377,2.0
153.0,378,1.0
153.0,379,1.0
153.0,385,1.0
153.0,388,1.0
153.0,389,1.0
153.0,392,1.0
153.0,397,1.0
153.0,398,1.0
153.0,399,1.0
153.0,400,1.0
153.0,401,1.0
153.0,402,1.0
153.0,403,1.0
153.0,405,1.0
153.0,406,1.0
153.0,409,1.0
153.0,410,1.0
153.0,411,1.0
153.0,412,1.0
153.0,413,1.0
153.0,414,2.0
153.0,415,1.0
153.0,416,2.0
153.0,419,1.0
153.0,422,1.0
153.0,423,2.0
153.0,424,1.0
153.0,426,1.0
153.0,429,1.0
153.0,430,1.0
153.0,432,1.0
153.0,437,1.0
153.0,438,2.0
153.0,442,1.0
153.0,444,1.0
153.0,445,1.0
153.0,446,1.0
153.0,447,1.0
153.0,449,1.0
153.0,451,3.0
153.0,461,1.0
153.0,463,1.0
153.0,465,1.0
153.0,466,3.0
153.0,467,1.0
153.0,468,2.0
153.0,470,1.0
153.0,471,2.0
153.0,472,2.0
153.0,473,1.0
153.0,474,1.0
153.0,475,1.0
153.0,478,1.0
153.0,479,2.0
153.0,481,1.0
153.0,484,2.0
153.0,485,1.0
153.0,488,1.0
153.0,489,3.0
153.0,491,1.0
153.0,493,1.0
153.0,495,1.0
153.0,496,1.0
153.0,498,1.0
153.0,500,1.0
153.0,501,3.0
153.0,503,2.0
153.0,504,2.0
153.0,507,2.0
153.0,508,3.0
153.0,513,2.0
153.0,517,2.0
153.0,518,1.0
153.0,519,1.0
153.0,520,2.0
153.0,521,2.0
153.0,522,1.0
153.0,524,1.0
153.0,527,1.0
153.0,528,1.0
153.0,530,1.0
153.0,532,2.0
153.0,535,1.0
153.0,536,1.0
153.0,538,1.0
153.0,539,1.0
153.0,541,1.0
153.0,544,2.0
153.0,546,2.0
153.0,547,1.0
153.0,548,2.0
153.0,551,1.0
153.0,552,1.0
153.0,553,1.0
153.0,556,1.0
153.0,559,2.0
153.0,561,1.0
153.0,562,1.0
153.0,564,1.0
153.0,565,1.0
153.0,567,2.0
153.0,569,1.0
153.0,571,1.0
153.0,572,1.0
153.0,577,1.0
153.0,578,1.0
153.0,579,3.0
153.0,580,1.0
153.0,581,2.0
153.0,583,1.0
153.0,584,1.0
153.0,585,1.0
153.0,587,4.0
153.0,588,1.0
153.0,589,1.0
153.0,591,2.0
153.0,594,1.0
153.0,597,1.0
153.0,601,2.0
153.0,604,3.0
153.0,605,3.0
153.0,607,2.0
153.0,610,1.0
153.0,613,2.0
153.0,616,1.0
153.0,618,2.0
153.0,620,1.0
153.0,622,1.0
153.0,627,1.0
153.0,628,1.0
153.0,633,1.0
153.0,634,2.0
153.0,635,2.0
153.0,637,1.0
153.0,639,1.0
153.0,640,2.0
153.0,641,1.0
153.0,645,2.0
153.0,648,1.0
153.0,649,1.0
153.0,657,1.0
153.0,658,1.0
153.0,661,1.0
153.0,663,2.0
153.0,664,1.0
153.0,666,1.0
153.0,667,1.0
153.0,672,3.0
153.0,679,2.0
153.0,684,1.0
153.0,686,1.0
153.0,688,1.0
153.0,696,1.0
153.0,697,1.0
153.0,704,1.0
153.0,707,1.0
153.0,708,1.0
153.0,715,1.0
153.0,719,1.0
153.0,722,1.0
153.0,723,1.0
153.0,724,1.0
153.0,726,1.0
153.0,734,1.0
153.0,737,1.0
153.0,738,2.0
153.0,747,1.0
153.0,752,1.0
153.0,759,2.0
